content_id,client_id,baseline_score,reason_code,action_label,impressions_90d,avg_position,content_age_days,is_declining_label
content_de6382d4d794,client_6208ef0f77,23342,stale_and_slipping,1,23342,42.3,299,1
content_26566ec22c0c,client_6208ef0f77,23324,stale_and_slipping,1,23324,46.0,300,0
content_667067c26455,client_6208ef0f77,23201,stale_and_slipping,1,23201,23.7,287,0
content_481a5b957b11,client_6208ef0f77,23081,stale_and_slipping,1,23081,39.5,223,1
content_dae01e6e256c,client_6208ef0f77,23079,stale_and_slipping,1,23079,29.6,229,0
content_16a0995b95e5,client_6208ef0f77,23006,stale_and_slipping,1,23006,20.0,229,0
content_7b844ca00345,client_6208ef0f77,22996,stale_and_slipping,1,22996,20.6,229,0
content_d885bca1f73f,client_4e07408562,22926,stale_and_slipping,1,22926,11.1,545,0
content_68452f365b7d,client_6208ef0f77,22847,stale_and_slipping,1,22847,26.9,307,1
content_ddcde052b7d9,client_3fdba35f04,22731,stale_and_slipping,1,22731,33.6,284,1
content_e4695f1e10c2,client_6208ef0f77,22676,stale_and_slipping,1,22676,10.4,287,0
content_763a8c27d0fd,client_6208ef0f77,22541,stale_and_slipping,1,22541,40.4,229,1
content_a92999422ab7,client_6208ef0f77,22541,stale_and_slipping,1,22541,37.5,236,0
content_37d52a7d751c,client_6208ef0f77,22462,stale_and_slipping,1,22462,38.0,287,0
content_58c57c3c2fd9,client_6208ef0f77,22438,stale_and_slipping,1,22438,24.9,286,1
content_9c096c75402f,client_6208ef0f77,22425,stale_and_slipping,1,22425,21.2,300,0
content_f87b31671345,client_6208ef0f77,22412,stale_and_slipping,1,22412,32.4,236,0
content_f800de00a796,client_6208ef0f77,22380,stale_and_slipping,1,22380,30.4,299,0
content_cdf436b07716,client_6208ef0f77,22303,stale_and_slipping,1,22303,39.2,312,1
content_73d19517bd77,client_4e07408562,22293,stale_and_slipping,1,22293,34.1,280,1
content_4bb36084d78c,client_6208ef0f77,22186,stale_and_slipping,1,22186,22.1,300,1
content_714cd092a56f,client_7f2253d7e2,22127,stale_and_slipping,1,22127,17.5,224,1
content_3716b51232b7,client_6208ef0f77,22125,stale_and_slipping,1,22125,11.0,300,1
content_454843c26ab6,client_3fdba35f04,22108,stale_and_slipping,1,22108,12.3,310,1
content_b1d03d178a71,client_3fdba35f04,22062,stale_and_slipping,1,22062,16.7,263,1
content_08270090359f,client_6208ef0f77,21990,stale_and_slipping,1,21990,20.3,223,1
content_51df4c18eb86,client_6208ef0f77,21987,stale_and_slipping,1,21987,20.0,299,1
content_ed73cc77ea29,client_4e07408562,21987,stale_and_slipping,1,21987,14.7,445,1
content_ecddc7fa6f5c,client_6208ef0f77,21985,stale_and_slipping,1,21985,43.3,236,0
content_a86f00a2e0ce,client_4e07408562,21976,stale_and_slipping,1,21976,27.6,280,0
content_9a846e27c03d,client_6208ef0f77,21976,stale_and_slipping,1,21976,20.3,223,0
content_57ce8ef69462,client_6208ef0f77,21968,stale_and_slipping,1,21968,27.8,286,1
content_eac5bf5d6a11,client_6208ef0f77,21948,stale_and_slipping,1,21948,28.9,223,0
content_a8d3715106dc,client_6208ef0f77,21934,stale_and_slipping,1,21934,13.2,299,0
content_6d8931b73f20,client_6208ef0f77,21920,stale_and_slipping,1,21920,12.3,300,0
content_aaa392e0fa27,client_3fdba35f04,21856,stale_and_slipping,1,21856,15.4,309,1
content_e6da8ebfca0f,client_6208ef0f77,21855,stale_and_slipping,1,21855,30.9,229,0
content_bd42ced1f902,client_4e07408562,21786,stale_and_slipping,1,21786,18.0,280,1
content_46b5a482fa35,client_6208ef0f77,21774,stale_and_slipping,1,21774,39.9,287,1
content_014eefb7eeac,client_4e07408562,21726,stale_and_slipping,1,21726,41.6,280,1
content_1fedb6a2a17b,client_6208ef0f77,21716,stale_and_slipping,1,21716,37.8,216,0
content_82ea9307e1ab,client_7f2253d7e2,21697,stale_and_slipping,1,21697,25.6,224,1
content_5847d18639a8,client_6208ef0f77,21635,stale_and_slipping,1,21635,19.4,223,0
content_ba571343dadc,client_6208ef0f77,21619,stale_and_slipping,1,21619,16.7,216,1
content_d2828a73b461,client_6208ef0f77,21568,stale_and_slipping,1,21568,19.2,287,0
content_875fc7912e9b,client_7f2253d7e2,21533,stale_and_slipping,1,21533,14.6,224,1
content_d58cff3d327e,client_6208ef0f77,21462,stale_and_slipping,1,21462,19.0,286,1
content_e12fd1f2dcf8,client_6208ef0f77,21385,stale_and_slipping,1,21385,27.5,300,0
content_15d533608a0b,client_6208ef0f77,21291,stale_and_slipping,1,21291,39.5,299,1
content_2eab8676deaf,client_4e07408562,21288,stale_and_slipping,1,21288,26.4,445,1
content_cb7e312f5d32,client_9f14025af0,21272,stale_and_slipping,1,21272,12.6,306,0
content_1e744eaf462a,client_6208ef0f77,21247,stale_and_slipping,1,21247,25.9,287,1
content_cbd35a3c45b2,client_7f2253d7e2,21239,stale_and_slipping,1,21239,21.9,224,1
content_f0bf513698b2,client_6208ef0f77,21235,stale_and_slipping,1,21235,17.8,300,0
content_4ef3bef436c6,client_6208ef0f77,21214,stale_and_slipping,1,21214,14.2,299,1
content_3af4a161a262,client_6208ef0f77,21172,stale_and_slipping,1,21172,27.8,211,1
content_5a56207ca818,client_6208ef0f77,21127,stale_and_slipping,1,21127,40.5,287,1
content_0c714e1e3130,client_6208ef0f77,21125,stale_and_slipping,1,21125,37.7,299,1
content_0c0662a0d868,client_6208ef0f77,21026,stale_and_slipping,1,21026,23.8,300,0
content_a9abb3ac2f01,client_6208ef0f77,21019,stale_and_slipping,1,21019,29.8,299,1
content_82f54bb9c586,client_4e07408562,21013,stale_and_slipping,1,21013,19.1,445,1
content_64a482194d7a,client_4e07408562,20971,stale_and_slipping,1,20971,35.8,504,1
content_84ec730934ec,client_6208ef0f77,20952,stale_and_slipping,1,20952,28.2,287,1
content_19e23f75f681,client_6208ef0f77,20917,stale_and_slipping,1,20917,14.8,229,0
content_ce9a609a31fe,client_6208ef0f77,20825,stale_and_slipping,1,20825,23.0,287,1
content_3c83fd77ef27,client_6208ef0f77,20793,stale_and_slipping,1,20793,39.8,223,0
content_b060a56e168e,client_4e07408562,20764,stale_and_slipping,1,20764,10.4,390,0
content_f3f0a4ce87b4,client_3fdba35f04,20714,stale_and_slipping,1,20714,11.4,333,1
content_1a27ef5fa91e,client_3fdba35f04,20709,stale_and_slipping,1,20709,12.7,333,1
content_0b87f2642f07,client_6208ef0f77,20691,stale_and_slipping,1,20691,17.5,229,0
content_93cb0f04e771,client_3fdba35f04,20685,stale_and_slipping,1,20685,25.7,310,1
content_ad5dca79357f,client_3fdba35f04,20684,stale_and_slipping,1,20684,11.0,310,0
content_906b31c43bf9,client_6208ef0f77,20600,stale_and_slipping,1,20600,38.9,307,1
content_3f4422cf50a7,client_3fdba35f04,20550,stale_and_slipping,1,20550,44.1,333,1
content_78ede5574fe4,client_6208ef0f77,20484,stale_and_slipping,1,20484,39.4,287,1
content_2b7563b8cdfc,client_6208ef0f77,20442,stale_and_slipping,1,20442,27.5,300,1
content_9849b4ae2daa,client_6208ef0f77,20379,stale_and_slipping,1,20379,28.5,307,1
content_66873a8c0e75,client_6208ef0f77,20323,stale_and_slipping,1,20323,21.4,287,1
content_45ad3696a5b1,client_6208ef0f77,20303,stale_and_slipping,1,20303,23.7,300,0
content_4906a791180b,client_6208ef0f77,20279,stale_and_slipping,1,20279,46.4,299,1
content_e882613370a4,client_6208ef0f77,20275,stale_and_slipping,1,20275,29.5,223,0
content_ce9bfda6f261,client_6208ef0f77,20267,stale_and_slipping,1,20267,28.5,236,0
content_088ce6716248,client_6208ef0f77,20261,stale_and_slipping,1,20261,24.4,236,0
content_7e5ae8620fc5,client_4e07408562,20223,stale_and_slipping,1,20223,22.8,487,0
content_52062f64233f,client_6208ef0f77,20215,stale_and_slipping,1,20215,40.4,312,1
content_236dffc73f58,client_6208ef0f77,20156,stale_and_slipping,1,20156,29.9,223,1
content_322ac9c5f39f,client_4e07408562,20014,stale_and_slipping,1,20014,16.0,445,0
content_ed1d32ab375d,client_6208ef0f77,19989,stale_and_slipping,1,19989,26.1,299,1
content_d4bcbcc3da99,client_6208ef0f77,19976,stale_and_slipping,1,19976,23.9,286,1
content_63b5185a2c4e,client_6208ef0f77,19935,stale_and_slipping,1,19935,16.9,300,1
content_3d0673949a94,client_4e07408562,19922,stale_and_slipping,1,19922,14.9,280,0
content_72039d68836c,client_6208ef0f77,19910,stale_and_slipping,1,19910,28.7,286,1
content_ca0d5adb5e39,client_6208ef0f77,19904,stale_and_slipping,1,19904,28.7,286,1
content_a8385c75375d,client_6208ef0f77,19897,stale_and_slipping,1,19897,17.8,287,1
content_d49c7fc84373,client_6208ef0f77,19859,stale_and_slipping,1,19859,53.3,312,1
content_75111be6687a,client_6208ef0f77,19845,stale_and_slipping,1,19845,21.6,287,1
content_670746e86425,client_4e07408562,19802,stale_and_slipping,1,19802,20.4,280,0
content_1a28b25c7128,client_6208ef0f77,19790,stale_and_slipping,1,19790,24.8,286,1
content_ea3fda17b02a,client_6208ef0f77,19735,stale_and_slipping,1,19735,10.5,216,0
content_297d1c0e8c7e,client_6208ef0f77,19734,stale_and_slipping,1,19734,31.4,300,0
content_7750e901635d,client_4e07408562,19722,stale_and_slipping,1,19722,10.6,230,0
content_355c44a1ed2c,client_4e07408562,19527,stale_and_slipping,1,19527,15.7,277,1
content_16587d23acba,client_6208ef0f77,19516,stale_and_slipping,1,19516,37.4,287,1
content_ba60a05324e3,client_4e07408562,19513,stale_and_slipping,1,19513,15.2,504,1
content_5d9f525a4793,client_3fdba35f04,19434,stale_and_slipping,1,19434,25.1,333,1
content_5bf25bc67ebd,client_4e07408562,19402,stale_and_slipping,1,19402,13.2,225,0
content_86848510ae70,client_6208ef0f77,19289,stale_and_slipping,1,19289,23.7,236,0
content_4ac253651eb0,client_6208ef0f77,19258,stale_and_slipping,1,19258,29.1,229,0
content_b8fb3b4ab624,client_19581e27de,19242,stale_and_slipping,1,19242,11.4,421,1
content_46ac9dcff184,client_6208ef0f77,19224,stale_and_slipping,1,19224,37.6,286,0
content_9245e8999177,client_6208ef0f77,19176,stale_and_slipping,1,19176,30.8,299,1
content_632fb68f9191,client_4e07408562,19160,stale_and_slipping,1,19160,20.7,445,0
content_3a91e8048e42,client_6208ef0f77,19147,stale_and_slipping,1,19147,23.8,286,0
content_d99b7a2d90ca,client_3fdba35f04,19140,stale_and_slipping,1,19140,44.0,263,1
content_432365bf9cb0,client_6208ef0f77,19088,stale_and_slipping,1,19088,25.9,229,0
content_6f057a523b5d,client_6208ef0f77,19074,stale_and_slipping,1,19074,32.1,287,1
content_9493ba1c9475,client_6208ef0f77,19043,stale_and_slipping,1,19043,24.0,236,0
content_c4d56710ca6c,client_6208ef0f77,19032,stale_and_slipping,1,19032,16.7,286,1
content_5e898a63bff9,client_6208ef0f77,19011,stale_and_slipping,1,19011,39.9,229,0
content_c8ce24d44cb9,client_6208ef0f77,18978,stale_and_slipping,1,18978,32.7,236,0
content_feeda728f9f9,client_6208ef0f77,18973,stale_and_slipping,1,18973,10.2,299,1
content_9e5b6828d9db,client_6208ef0f77,18966,stale_and_slipping,1,18966,59.0,211,1
content_2d44a10526a2,client_6208ef0f77,18952,stale_and_slipping,1,18952,18.5,300,1
content_5d78ac01472e,client_3fdba35f04,18951,stale_and_slipping,1,18951,14.2,263,0
content_a2268e3cd5b0,client_3fdba35f04,18887,stale_and_slipping,1,18887,18.4,284,1
content_de6daf8fa5be,client_6208ef0f77,18860,stale_and_slipping,1,18860,28.3,236,0
content_b92a65abeeab,client_4e07408562,18837,stale_and_slipping,1,18837,42.1,445,1
content_291e5716005f,client_4e07408562,18834,stale_and_slipping,1,18834,15.7,445,1
content_fb8457654503,client_6208ef0f77,18787,stale_and_slipping,1,18787,26.0,236,0
content_805ed8c736ff,client_d029fa3a95,18784,stale_and_slipping,1,18784,10.4,280,0
content_7251d20694b5,client_6208ef0f77,18778,stale_and_slipping,1,18778,35.3,287,1
content_111f66f9f46e,client_6208ef0f77,18763,stale_and_slipping,1,18763,17.4,229,0
content_d1454961211c,client_6208ef0f77,18734,stale_and_slipping,1,18734,30.2,223,0
content_722ffb69f94a,client_6208ef0f77,18698,stale_and_slipping,1,18698,18.3,229,1
content_41c27fa77d0f,client_19581e27de,18656,stale_and_slipping,1,18656,10.5,313,0
content_11cc6f77700f,client_6208ef0f77,18649,stale_and_slipping,1,18649,19.3,211,0
content_45e45f14d522,client_6208ef0f77,18604,stale_and_slipping,1,18604,29.1,287,1
content_20088ec7bd2f,client_6208ef0f77,18589,stale_and_slipping,1,18589,17.0,300,1
content_eec51c1f0c59,client_6208ef0f77,18546,stale_and_slipping,1,18546,18.9,236,0
content_3b2060fca03a,client_6208ef0f77,18526,stale_and_slipping,1,18526,24.9,287,1
content_7fbf1c286903,client_7f2253d7e2,18522,stale_and_slipping,1,18522,10.7,230,1
content_7ef9a3b5799e,client_6208ef0f77,18453,stale_and_slipping,1,18453,24.1,286,0
content_fac4a121be7e,client_6208ef0f77,18419,stale_and_slipping,1,18419,26.7,216,0
content_0d3e14099b13,client_6208ef0f77,18415,stale_and_slipping,1,18415,26.6,236,0
content_69aa50d0821a,client_4e07408562,18400,stale_and_slipping,1,18400,15.9,504,1
content_b028e7b30ae6,client_4e07408562,18392,stale_and_slipping,1,18392,11.4,445,0
content_f5a6154dde6b,client_6208ef0f77,18377,stale_and_slipping,1,18377,36.2,286,1
content_1bd4dad83493,client_3fdba35f04,18304,stale_and_slipping,1,18304,20.5,284,1
content_6a72195dffc0,client_4e07408562,18293,stale_and_slipping,1,18293,22.7,280,1
content_d3103d869ba1,client_6208ef0f77,18243,stale_and_slipping,1,18243,14.5,299,0
content_51dbefcd6b41,client_6208ef0f77,18199,stale_and_slipping,1,18199,25.2,229,0
content_b88c6b220b23,client_4e07408562,18198,stale_and_slipping,1,18198,49.0,280,1
content_7b18abfa6fe3,client_6208ef0f77,18111,stale_and_slipping,1,18111,38.9,287,1
content_b0c24b6fb432,client_6208ef0f77,18071,stale_and_slipping,1,18071,23.5,286,1
content_8a6446150404,client_6208ef0f77,18049,stale_and_slipping,1,18049,34.1,229,1
content_7439ed1b3db9,client_6208ef0f77,18029,stale_and_slipping,1,18029,24.8,307,0
content_0b6b5c06f438,client_6208ef0f77,17979,stale_and_slipping,1,17979,24.4,223,1
content_2a2d12213e43,client_6208ef0f77,17945,stale_and_slipping,1,17945,25.7,299,1
content_7277537c47c4,client_3fdba35f04,17940,stale_and_slipping,1,17940,15.3,310,1
content_8f16c82296ab,client_6208ef0f77,17906,stale_and_slipping,1,17906,43.6,229,1
content_263cb1bc7b20,client_19581e27de,17891,stale_and_slipping,1,17891,12.9,257,1
content_93ec0c4f1a19,client_6208ef0f77,17851,stale_and_slipping,1,17851,13.7,229,1
content_0f2623d22362,client_6208ef0f77,17787,stale_and_slipping,1,17787,15.1,236,1
content_8fdf7d642814,client_4e07408562,17782,stale_and_slipping,1,17782,23.0,445,0
content_058efde65398,client_6208ef0f77,17735,stale_and_slipping,1,17735,41.1,287,1
content_69cfaabeda16,client_7f2253d7e2,17695,stale_and_slipping,1,17695,19.2,225,1
content_eace48a195da,client_4e07408562,17666,stale_and_slipping,1,17666,17.6,420,0
content_bfb7bb020a7a,client_6208ef0f77,17651,stale_and_slipping,1,17651,12.0,216,0
content_bcd31faa4763,client_6208ef0f77,17639,stale_and_slipping,1,17639,15.0,229,0
content_660ee321e2be,client_6208ef0f77,17615,stale_and_slipping,1,17615,36.3,223,1
content_1624a906686f,client_6208ef0f77,17595,stale_and_slipping,1,17595,30.3,300,1
content_3ee3863d0542,client_6208ef0f77,17590,stale_and_slipping,1,17590,26.2,216,0
content_6da884714d54,client_6208ef0f77,17530,stale_and_slipping,1,17530,34.5,300,0
content_eb39b147e1bd,client_6208ef0f77,17529,stale_and_slipping,1,17529,23.6,299,0
content_009b09aee1e2,client_6208ef0f77,17485,stale_and_slipping,1,17485,25.1,229,0
content_3e15844feb83,client_6208ef0f77,17484,stale_and_slipping,1,17484,29.2,287,1
content_a2fa217e191f,client_6208ef0f77,17468,stale_and_slipping,1,17468,39.4,300,1
content_488c15be6ddb,client_6208ef0f77,17463,stale_and_slipping,1,17463,25.1,287,0
content_81379f58625a,client_6208ef0f77,17434,stale_and_slipping,1,17434,18.3,223,0
content_70af67c78f7c,client_6208ef0f77,17428,stale_and_slipping,1,17428,35.7,223,0
content_330200760c0a,client_6208ef0f77,17408,stale_and_slipping,1,17408,16.0,236,0
content_0131f7e701cb,client_6208ef0f77,17405,stale_and_slipping,1,17405,35.0,286,1
content_7350b6f13030,client_6208ef0f77,17161,stale_and_slipping,1,17161,30.5,236,1
content_b8c3aaba4f8e,client_4e07408562,17151,stale_and_slipping,1,17151,13.1,420,0
content_b9b805b9a1d2,client_6208ef0f77,17140,stale_and_slipping,1,17140,33.2,299,0
content_92ba489a6077,client_6208ef0f77,17113,stale_and_slipping,1,17113,33.7,286,1
content_5ad0e75a5119,client_4e07408562,16955,stale_and_slipping,1,16955,10.1,537,0
content_cf6c0275304e,client_6208ef0f77,16953,stale_and_slipping,1,16953,31.8,211,0
content_ad657c0eabd6,client_6208ef0f77,16949,stale_and_slipping,1,16949,19.8,236,0
content_e9bfb628d122,client_3fdba35f04,16902,stale_and_slipping,1,16902,10.7,310,0
content_b2bbfbb8f29b,client_6208ef0f77,16879,stale_and_slipping,1,16879,24.8,299,1
content_250723200759,client_6208ef0f77,16851,stale_and_slipping,1,16851,34.4,287,1
content_2c8956be0d58,client_4e07408562,16811,stale_and_slipping,1,16811,12.2,545,0
content_74ed886f93f2,client_19581e27de,16747,stale_and_slipping,1,16747,13.2,329,0
content_e6d96b6575c2,client_7f2253d7e2,16741,stale_and_slipping,1,16741,10.7,225,1
content_0636f7bcfa05,client_3fdba35f04,16740,stale_and_slipping,1,16740,24.1,223,1
content_32c2aace9ea3,client_6208ef0f77,16722,stale_and_slipping,1,16722,31.2,300,0
content_cc6d62e31116,client_4e07408562,16711,stale_and_slipping,1,16711,32.8,420,0
content_19167461a1a4,client_6208ef0f77,16667,stale_and_slipping,1,16667,38.6,216,0
content_3d4f425c1828,client_4e07408562,16658,stale_and_slipping,1,16658,12.2,230,0
content_3b36899453fe,client_4e07408562,16630,stale_and_slipping,1,16630,20.4,277,0
content_93de0089bfe5,client_4e07408562,16580,stale_and_slipping,1,16580,12.5,445,0
content_cd6470152846,client_3fdba35f04,16541,stale_and_slipping,1,16541,23.6,310,1
content_06b10eb6b29a,client_6208ef0f77,16529,stale_and_slipping,1,16529,12.6,287,1
content_5666c720ab7f,client_7f2253d7e2,16529,stale_and_slipping,1,16529,11.4,224,1
content_32a092716216,client_6208ef0f77,16515,stale_and_slipping,1,16515,32.2,299,0
content_d2addcc965fe,client_4e07408562,16408,stale_and_slipping,1,16408,11.8,445,0
content_9fc68b427c21,client_6208ef0f77,16384,stale_and_slipping,1,16384,31.2,286,1
content_7a76aeb0c6f4,client_6208ef0f77,16364,stale_and_slipping,1,16364,20.5,223,0
content_610fcc044e74,client_7f2253d7e2,16356,stale_and_slipping,1,16356,26.0,225,1
content_2656f4c96c51,client_6208ef0f77,16337,stale_and_slipping,1,16337,34.7,287,1
content_1c199cc207f1,client_6208ef0f77,16330,stale_and_slipping,1,16330,28.7,300,1
content_9e3689ef2df5,client_7f2253d7e2,16324,stale_and_slipping,1,16324,27.6,230,1
content_9106f1ec4a21,client_4e07408562,16312,stale_and_slipping,1,16312,10.6,445,0
content_17ca7a51731c,client_4e07408562,16287,stale_and_slipping,1,16287,18.7,445,0
content_3b275041a531,client_6208ef0f77,16281,stale_and_slipping,1,16281,13.5,286,0
content_631f38802ec3,client_6208ef0f77,16219,stale_and_slipping,1,16219,31.0,286,1
content_e86d4f7cdfc5,client_19581e27de,16212,stale_and_slipping,1,16212,10.4,482,0
content_542ad143087e,client_4e07408562,16161,stale_and_slipping,1,16161,21.4,326,1
content_1423cc413c6a,client_4e07408562,16142,stale_and_slipping,1,16142,48.3,326,1
content_0fd439a39e64,client_6208ef0f77,16059,stale_and_slipping,1,16059,14.3,286,1
content_1db0d204d42f,client_6208ef0f77,16044,stale_and_slipping,1,16044,27.2,286,1
content_ebdfc18b1f2e,client_6208ef0f77,15997,stale_and_slipping,1,15997,22.1,299,1
content_09e76bfc75d9,client_19581e27de,15906,stale_and_slipping,1,15906,10.3,466,1
content_bf36f75616f8,client_6208ef0f77,15857,stale_and_slipping,1,15857,27.1,287,0
content_f11afb2432f5,client_6208ef0f77,15825,stale_and_slipping,1,15825,22.3,299,1
content_b8fbb94e1271,client_3fdba35f04,15799,stale_and_slipping,1,15799,10.1,333,0
content_97b6f0e086af,client_6208ef0f77,15714,stale_and_slipping,1,15714,11.7,229,1
content_e8ea0423df36,client_6208ef0f77,15688,stale_and_slipping,1,15688,27.5,216,0
content_ac4e3e3f0091,client_3fdba35f04,15653,stale_and_slipping,1,15653,18.7,263,1
content_6aaf114d924b,client_6208ef0f77,15641,stale_and_slipping,1,15641,35.6,229,1
content_8baf0753770f,client_6208ef0f77,15635,stale_and_slipping,1,15635,24.5,223,0
content_983b1cc30807,client_6208ef0f77,15616,stale_and_slipping,1,15616,30.7,229,0
content_c3e4231878b4,client_4e07408562,15613,stale_and_slipping,1,15613,15.5,280,0
content_dde365ff0745,client_6208ef0f77,15591,stale_and_slipping,1,15591,26.8,299,0
content_26a05c42649d,client_6208ef0f77,15579,stale_and_slipping,1,15579,31.3,211,1
content_90eb57b3b3ef,client_6208ef0f77,15548,stale_and_slipping,1,15548,21.8,286,0
content_f99bfbf1adc1,client_6208ef0f77,15533,stale_and_slipping,1,15533,28.1,299,1
content_5883f3faa8e3,client_6208ef0f77,15430,stale_and_slipping,1,15430,44.2,287,1
content_e43d3f7d5642,client_6208ef0f77,15342,stale_and_slipping,1,15342,12.8,287,1
content_3f675f6f8ee2,client_7f2253d7e2,15321,stale_and_slipping,1,15321,10.4,224,1
content_a1fb4e703a9e,client_4e07408562,15320,stale_and_slipping,1,15320,20.3,445,1
content_fb0d914ddb2f,client_6208ef0f77,15252,stale_and_slipping,1,15252,19.2,287,1
content_bb3a9992fb43,client_6208ef0f77,15251,stale_and_slipping,1,15251,15.8,286,0
content_23bae3425a1c,client_6208ef0f77,15239,stale_and_slipping,1,15239,12.7,286,1
